0	0	0	0	0	0	0	0	0	0	0.399597	0.0441322	0.00101062	0.000636876	0.000256004	8.20049e-05	4.19461e-05	1.76367e-05	3.33637e-06	2.38144e-06	4.77174e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0.415323	0.0471084	1.61471e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0.427943	0.0467306	1.15455e-06	1.73226e-06	5.77636e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0.424883	0.0468078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435054	0.0469481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.438746	0.0519308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.459554	0.0530269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.439273	0.0526689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.439277	0.0513657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42435	0.0262164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.475883	0.0259916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454202	0.0348973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.405455	0.0537779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.498396	0.0446727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382394	0.0440344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320452	0.0482087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000112305	0.356355	0.026668	0.00236939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137089	0.254202	0.106202	0.00386398	1.97049e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138984	0.275722	0.088325	0.00610008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00223419	0.271539	0.100342	0.000551237	5.15146e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00171718	0.306636	0.0539939	0.0129215	0.000884644	0.000590142	0.000405381	0.000295628	0.000161944	8.25948e-05	3.69573e-05	2.71742e-05	2.93435e-05	6.51678e-06	1.08763e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00624393	0.246331	0.0864438	0.00913271	0.00750691	0.00605856	0.0049635	0.00368333	0.00278124	0.00218746	0.00138805	0.00154085	0.000894445	0.000255563	3.75864e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.93043e-06	0.00888525	0.23729	0.0315636	0.018559	0.0147446	0.0133723	0.011176	0.00970021	0.00827477	0.00660315	0.00896813	0.0079015	0.00335178	0.000909764	2.96422e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55795e-05	0.0443358	0.106374	0.0785136	0.0357063	0.0196476	0.0166203	0.0139205	0.0129059	0.0101752	0.0159805	0.0166976	0.00937988	0.00301218	3.1224e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00762214	0.0365318	0.102227	0.0804344	0.0350021	0.0194232	0.0156748	0.0145427	0.0119911	0.0184337	0.0217025	0.0116891	0.00507049	3.18724e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00167455	0.00586133	0.0353292	0.107061	0.081408	0.0348892	0.0194696	0.0147511	0.0129999	0.021722	0.0243711	0.0156937	0.00685003	0.000152238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000433468	0.00128623	0.00592148	0.0371265	0.105525	0.0812674	0.0350631	0.0192127	0.0141754	0.0235209	0.0280809	0.0197673	0.0108095	0.000179239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179426	0.000373849	0.0010915	0.00636991	0.0379485	0.103789	0.0784545	0.0358403	0.0197387	0.0259874	0.0316851	0.0246719	0.0145344	0.000299159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000105851	0.000211728	0.00052923	0.00119462	0.00672791	0.0381932	0.101967	0.0801523	0.0333843	0.0322375	0.036999	0.0291501	0.019264	0.000786335	1.51132e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.37657e-05	0.000102077	0.000422902	0.00126864	0.00753888	0.0372695	0.103977	0.0751972	0.0539675	0.0401592	0.0335819	0.0262197	0.00110828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13924e-05	1.56561e-05	4.69821e-05	0.00010982	0.000627437	0.00175663	0.00744907	0.0404915	0.10032	0.108909	0.0499784	0.0393314	0.0331197	0.00133291	1.56801e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64763e-05	6.59781e-05	0.000173228	0.000346476	0.00144357	0.00579896	0.0252574	0.148844	0.105436	0.0459042	0.0450294	0.00321722	6.59754e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.23377e-06	1.57057e-05	7.85136e-05	0.000183287	0.000466022	0.00129327	0.0214627	0.187198	0.0951607	0.0671575	0.00760829	0.000146608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.08418e-06	8.16174e-06	3.6771e-05	7.35604e-05	0.000535355	0.0196222	0.206011	0.135176	0.0200762	0.00096438	1.63608e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55968e-06	1.5614e-06	1.55726e-06	7.80553e-06	0.000195018	0.00835838	0.277729	0.0841035	0.0117484	0.000658319	7.95602e-05	1.4028e-05	1.56047e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.55295e-06	0.0115611	0.276381	0.0813495	0.0107031	0.00221992	0.000679307	0.000285082	0.00013193	2.72942e-05	1.51773e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09896e-05	0.0145089	0.273594	0.0635486	0.0167272	0.00677877	0.00431338	0.00309553	0.00105135	0.00028047	2.25007e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.28748e-05	0.029987	0.228485	0.0673074	0.0206207	0.0153664	0.0138576	0.00600761	0.00230949	0.000278639	2.00794e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11717e-05	0.00206141	0.0439121	0.188212	0.0700431	0.0294116	0.0272048	0.0140195	0.00704896	0.00108852	9.69592e-05	3.73126e-06	3.72242e-06	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000514045	0.00668386	0.0556053	0.153407	0.0852117	0.0431555	0.0242282	0.0133989	0.00252873	0.00025699	0	5.24152e-06	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177296	0.00243867	0.0109042	0.049213	0.156125	0.104046	0.0346336	0.0214063	0.00493006	0.000584526	3.35486e-05	4.7847e-06	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88075e-05	0.000643184	0.00273637	0.00693996	0.0363992	0.203906	0.0856998	0.0367124	0.011468	0.00160785	7.4668e-05	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36888e-06	0.000116059	0.000535211	0.00137132	0.00373252	0.0405575	0.210968	0.0977132	0.0259303	0.00492181	0.000284202	3.55402e-05	7.11171e-06	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.51866e-06	5.99582e-05	0.000159028	0.000533187	0.00363827	0.0305247	0.24547	0.0850581	0.018431	0.00168692	0.000299867	7.30123e-05	2.2157e-05	7.82119e-06	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95703e-06	1.18608e-05	3.16314e-05	0.000273617	0.00184564	0.0313836	0.258063	0.0822954	0.00928807	0.00217078	0.000621577	0.000238038	9.09404e-05	2.53084e-05	3.16454e-06	1.57972e-06	3.16412e-06	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00384e-07	1.60258e-06	1.08143e-05	0.000100913	0.00167717	0.0295912	0.27409	0.0587786	0.0131249	0.0048997	0.00230505	0.00121217	0.000490578	0.000164589	7.72851e-05	3.20391e-05	1.24105e-05	2.80327e-06	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.52904e-07	4.9886e-06	0.000121547	0.00259677	0.0567909	0.224771	0.0663263	0.0169639	0.00919407	0.00539175	0.00254594	0.000942991	0.000503021	0.000241319	9.66136e-05	2.53976e-05	8.16709e-06	4.53165e-07	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.27574e-07	2.43229e-05	0.000601725	0.0122443	0.0683868	0.192429	0.066884	0.0221733	0.0127418	0.00639727	0.00260575	0.00156247	0.000806859	0.000366935	0.000126369	1.90378e-05	3.17219e-06	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.36836e-06	0.000187183	0.00516199	0.0193601	0.0759862	0.161576	0.0746973	0.0258987	0.0122289	0.00545773	0.00337509	0.00190117	0.000909749	0.000355668	0.000103584	1.18582e-05	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.22725e-07	7.29985e-05	0.00238645	0.00973435	0.02338	0.0706102	0.158595	0.0786389	0.0226398	0.00958835	0.00619102	0.00365424	0.00186976	0.000804826	0.000235203	3.05674e-05	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36962e-05	0.00103404	0.00486504	0.011327	0.0207777	0.0680638	0.16749	0.0724563	0.0188361	0.011082	0.00681579	0.00376044	0.00170974	0.000544499	8.61217e-05	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8848e-06	0.000386198	0.00234226	0.00606471	0.0101783	0.0202638	0.075203	0.163336	0.063325	0.023909	0.0125774	0.00716634	0.00355656	0.00130133	0.000204682	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6168e-06	0.000193528	0.00112879	0.0033281	0.00601557	0.0111698	0.0252025	0.0846277	0.137944	0.0744659	0.0253519	0.0123989	0.00646171	0.00241896	0.000488174	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.93335e-07	9.74269e-05	0.000597105	0.00192798	0.00365128	0.00698538	0.0148099	0.0315343	0.0732226	0.14695	0.0735179	0.0229204	0.0106501	0.00447446	0.00092956	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82619e-05	0.000272888	0.000983325	0.00199386	0.00414191	0.00907821	0.0164234	0.0250189	0.0745122	0.158229	0.0721799	0.020566	0.0083598	0.00206217	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.79769e-06	0.000127006	0.000426673	0.000996003	0.0022883	0.00537215	0.0099877	0.0131002	0.0249352	0.0773151	0.17325	0.068307	0.0170797	0.00411308	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.03213e-06	4.49615e-05	0.000198181	0.000459579	0.00102889	0.00275637	0.00556596	0.0077897	0.0135889	0.025397	0.0804751	0.192971	0.0619584	0.0102252	
